boundary,file,line,snippet
FILESYSTEM,tests/unit/test_galaxy_responsive.py,133,"html = GALAXY_HTML.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_galaxy_responsive.py,142,"html = GALAXY_HTML.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_galaxy_responsive.py,160,"html = GALAXY_HTML.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_galaxy_responsive.py,176,"html = GALAXY_HTML.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_galaxy_responsive.py,192,"html = GALAXY_HTML.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_galaxy_responsive.py,209,"html = GALAXY_HTML.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_health_routes.py,40,"hook_queue_path=lambda: Path(""missing-hook-queue.sqlite3""),"
FILESYSTEM,tests/unit/test_integration_domain_manifest.py,9,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_integration_domain_manifest.py,15,"tree = ast.parse(path.read_text(encoding=""utf-8""), filename=str(path))"
FILESYSTEM,tests/unit/test_launcher_config.py,12,"SCRIPTS_ROOT = Path(__file__).resolve().parents[2] / ""scripts"""
FILESYSTEM,tests/unit/test_launcher_config.py,30,"assert json.loads(path.read_text(encoding=""utf-8""))[""llm""][""port""] == 4321"
FILESYSTEM,tests/unit/test_launcher_config.py,37,"path.write_text(""{broken"", encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_launcher_config.py,45,"assert path.read_text(encoding=""utf-8"") == ""{broken"""
FILESYSTEM,tests/unit/test_launcher_readiness.py,10,"SCRIPTS_ROOT = Path(__file__).resolve().parents[2] / ""scripts"""
FILESYSTEM,tests/unit/test_launcher_service_contract.py,6,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_launcher_ui_bootstrap.py,16,"SCRIPTS_ROOT = Path(__file__).resolve().parents[2] / ""scripts"""
FILESYSTEM,tests/unit/test_launcher_ui_bootstrap.py,75,"target.write_text(json.dumps(launcher.mcp_config_payload()), encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_live_retrieval_quality_contract.py,6,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_live_retrieval_quality_contract.py,11,"text = SCRIPT.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_live_retrieval_quality_contract.py,28,"text = SCRIPT.read_text(encoding=""utf-8"").lower()"
FILESYSTEM,tests/unit/test_llm_safety.py,50,"artifact.write_text(""print('candidate')"", encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_llm_safety.py,56,"secret.write_text(""TOKEN=secret"", encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_llm_safety.py,61,"outside.write_text(""outside"", encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_local_security_gate.py,10,ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_local_security_worker.py,18,ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_mcp_adapter_generation.py,9,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_mcp_adapter_generation.py,26,"target.write_text(json.dumps({""mcpServers"": {""unrelated"": {""command"": ""keep""}}}, indent=2) + ""\n"", encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_mcp_adapter_generation.py,28,"target.write_text('[other]\nvalue = ""keep""\n', encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_mcp_adapter_generation.py,67,"payload = json.loads(adapter.target.read_text(encoding=""utf-8""))"
FILESYSTEM,tests/unit/test_mcp_adapter_generation.py,80,adapter.target.write_text(
FILESYSTEM,tests/unit/test_mcp_adapter_generation.py,85,"payload = generator.tomllib.loads(adapter.target.read_text(encoding=""utf-8""))"
FILESYSTEM,tests/unit/test_mcp_adapter_generation.py,119,"before = {name: adapter.target.read_bytes() for name, adapter in adapters.items()}"
FILESYSTEM,tests/unit/test_mcp_adapter_generation.py,125,"assert {name: adapter.target.read_bytes() for name, adapter in adapters.items()} == before"
FILESYSTEM,tests/unit/test_mcp_adapter_generation.py,131,adapter.target.write_text(
FILESYSTEM,tests/unit/test_mcp_adapter_generation.py,144,before = adapter.target.read_bytes()
FILESYSTEM,tests/unit/test_mcp_adapter_generation.py,149,assert adapter.target.read_bytes() == before
FILESYSTEM,tests/unit/test_mcp_catalog_lifecycle.py,10,"SCRIPT = Path(__file__).resolve().parents[2] / ""scripts"" / ""validate-bhm-mcp-catalog-lifecycle.py"""
FILESYSTEM,tests/unit/test_mcp_panel.py,10,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_mcp_panel.py,480,"manifest_path.write_text(json.dumps(manifest), encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_mcp_registration.py,18,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_mcp_registration.py,43,config.write_text(
FILESYSTEM,tests/unit/test_mcp_registration.py,65,"assert resolve_contract_path(allowed, repo_root=tmp_path) == allowed.resolve()"
FILESYSTEM,tests/unit/test_mcp_registration.py,82,config.write_text(
FILESYSTEM,tests/unit/test_mcp_registration.py,120,"path.write_text(json.dumps(payload), encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_mcp_registration.py,134,path.write_text(
FILESYSTEM,tests/unit/test_mcp_registration.py,158,path.write_text(
FILESYSTEM,tests/unit/test_mcp_registration.py,179,path.write_text(
FILESYSTEM,tests/unit/test_mcp_registration_groups.py,11,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_mcp_registration_groups.py,16,"tree = ast.parse(source.read_text(encoding=""utf-8""), filename=str(source))"
FILESYSTEM,tests/unit/test_mcp_repair.py,13,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_mcp_repair.py,95,"shutil.copyfile(REPO_ROOT / ""scripts"" / ""generate-bhm-mcp-adapters.py"", repo / ""scripts"" / ""generate-bhm-mcp-adapters.py"")"
FILESYSTEM,tests/unit/test_mcp_surfaces.py,17,"source_path = Path(__file__).resolve().parents[2] / ""src"" / ""blackholememory"" / ""bhm_mcp.py"""
FILESYSTEM,tests/unit/test_mcp_surfaces.py,18,"tree = ast.parse(source_path.read_text(encoding=""utf-8""), filename=str(source_path))"
FILESYSTEM,tests/unit/test_native_retrieval_acceptance_contract.py,6,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_native_retrieval_acceptance_contract.py,11,"text = SCRIPT.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_native_retrieval_acceptance_contract.py,24,"text = SCRIPT.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_p10_backfill_plan_contract.py,6,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p10_backfill_plan_contract.py,11,"text = SCRIPT.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_p10_backfill_plan_contract.py,29,"text = SCRIPT.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_p10_native_acceptance_contract.py,6,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p10_native_acceptance_contract.py,11,"text = SCRIPT.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_p10_release_runtime_contract.py,6,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p10_release_runtime_contract.py,13,"text = BUILDER.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_p10_release_runtime_contract.py,20,"'Copy-Item -LiteralPath $compiledExe -Destination $canonicalExe -Force',"
FILESYSTEM,tests/unit/test_p10_release_runtime_contract.py,26,"text = VERIFIER.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_p10_release_runtime_contract.py,35,"text = POSTINSTALL.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_p14_portable_runtime_contract.py,8,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p14_promotion_bundle_contract.py,7,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p14_release_operator_contract.py,6,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p14_release_trust_contract.py,10,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p14_upgrade_rollback_contract.py,6,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p14_upgrade_rollback_contract.py,11,"text = SCRIPT.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_p14_upgrade_rollback_contract.py,27,"text = SCRIPT.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_p15_regression_gate.py,7,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p16_benchmark_gate.py,7,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p17_llm_inventory.py,7,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p18_7_rest_degraded_contract.py,7,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p18_7_rest_degraded_contract.py,37,"helper_path = str(Path(r""E:\GitHub\workspace\control\scripts\shared\mcp-rest-degraded.ps1"")).replace(""'"", ""''"")"
FILESYSTEM,tests/unit/test_p18_7_rest_degraded_contract.py,146,"helper = Path(r""E:\GitHub\workspace\control\scripts\shared\mcp-rest-degraded.ps1"")"
FILESYSTEM,tests/unit/test_p18_7_rest_degraded_contract.py,147,"text = helper.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_p28_acceptance.py,8,"_SCRIPT = Path(__file__).resolve().parents[2] / ""scripts"" / ""validate-bhm-p28-acceptance.py"""
FILESYSTEM,tests/unit/test_p28_acceptance.py,18,repo = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p28_wi108_semantic_freshness.py,7,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p28_wi108_semantic_freshness.py,86,"text = SCRIPT.read_text(encoding=""utf-8"").lower()"
FILESYSTEM,tests/unit/test_p28_wi114_git_impact_receipt.py,7,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p28_wi114_git_impact_receipt.py,72,"text = SCRIPT.read_text(encoding=""utf-8"").lower()"
FILESYSTEM,tests/unit/test_p28_wi180_live_semantic.py,7,ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p28_wi82_semantic_quality.py,9,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_p28_wi82_semantic_quality.py,131,"text = SCRIPT.read_text(encoding=""utf-8"").lower()"
FILESYSTEM,tests/unit/test_p28_wi97_semantic_relevance.py,7,"run = runpy.run_path(str(Path(__file__).parents[2] / ""scripts"" / ""validate-bhm-p28-wi97-semantic-relevance.py""))[""run""]"
FILESYSTEM,tests/unit/test_plan_marker_hygiene.py,7,REPO_ROOT = Path(__file__).parents[2]
FILESYSTEM,tests/unit/test_plan_marker_hygiene.py,19,"return LOCAL_PLAN.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_project_registry.py,16,"resolution = registry.resolve(""BlackHoleMemory"")"
FILESYSTEM,tests/unit/test_project_registry.py,27,"resolution = registry.resolve(""Team Alpha / Service"")"
FILESYSTEM,tests/unit/test_project_retirement.py,39,before = database.read_bytes()
FILESYSTEM,tests/unit/test_project_retirement.py,46,assert database.read_bytes() == before
FILESYSTEM,tests/unit/test_projection_operator_contract.py,6,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_projection_operator_contract.py,11,"text = OPERATOR.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_projection_operator_contract.py,37,"text = OPERATOR.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_provenance_attestation.py,89,"manifest = json.loads(manifest_path.read_text(encoding=""utf-8""))"
FILESYSTEM,tests/unit/test_provenance_attestation.py,96,"manifest_path.write_text(json.dumps(manifest, indent=2) + ""\n"", encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_provenance_attestation.py,101,"manifest = json.loads(manifest_path.read_text(encoding=""utf-8""))"
FILESYSTEM,tests/unit/test_provenance_attestation.py,111,"""manifest_sha256"": hashlib.sha256(manifest_path.read_bytes()).hexdigest(),"
FILESYSTEM,tests/unit/test_provenance_attestation.py,114,path.write_text(
FILESYSTEM,tests/unit/test_provenance_attestation.py,158,"sbom.write_text('{""files"": [{""fileName"": ""BlackHoleMemory/.src/foreign.txt""}]}', encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_provenance_boundary.py,42,"script = Path(__file__).resolve().parents[2] / ""scripts"" / ""validate-bhm-p28-provenance-boundary.py"""
FILESYSTEM,tests/unit/test_public_code_tools.py,27,assert _resolve_public_code_root(str(project)) == project.resolve()
FILESYSTEM,tests/unit/test_public_tree_boundary.py,8,ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_qdrant_catalog.py,36,"backup.write_text('{""points"": [1, 2]}\n', encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_qdrant_catalog.py,38,manifest.write_text(
FILESYSTEM,tests/unit/test_qdrant_catalog.py,43,"""backupSha256"": hashlib.sha256(backup.read_bytes()).hexdigest(),"
FILESYSTEM,tests/unit/test_qdrant_lifecycle.py,44,"backup.write_text(""[]\n"", encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_qdrant_lifecycle.py,50,"""backupSha256"": hashlib.sha256(backup.read_bytes()).hexdigest(),"
FILESYSTEM,tests/unit/test_qdrant_quarantine_capability_contract.py,6,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_qdrant_quarantine_capability_contract.py,11,"text = SCRIPT.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_qdrant_retention.py,27,"backup.write_text(json.dumps({""points"": [point]}, ensure_ascii=False), encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_qdrant_retention.py,35,"""backupSha256"": hashlib.sha256(backup.read_bytes()).hexdigest(),"
FILESYSTEM,tests/unit/test_qdrant_runtime.py,9,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_qdrant_user_scope_backfill_apply.py,8,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_release_build.py,12,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_release_postinstall_contract.py,6,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_release_postinstall_contract.py,11,"text = SCRIPT.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_release_postinstall_contract.py,31,"text = SCRIPT.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_release_postinstall_contract.py,32,"assert ""Remove-Item -LiteralPath $ReleaseArchive"" not in text"
FILESYSTEM,tests/unit/test_release_signature.py,12,ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_release_signature.py,19,path.write_bytes(
FILESYSTEM,tests/unit/test_release_signature.py,31,"archive.write_bytes(b""immutable release bytes"")"
FILESYSTEM,tests/unit/test_release_signature.py,82,"archive.write_bytes(b""immutable release bytes"")"
FILESYSTEM,tests/unit/test_release_signature.py,99,"archive.write_bytes(b""tampered release bytes"")"
FILESYSTEM,tests/unit/test_requeue_dead_letters.py,8,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_restart_launcher_contract.py,6,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_review_queue.py,58,"return Path(""memories.sqlite3"")"
FILESYSTEM,tests/unit/test_run_bhm_projection_worker.py,10,"SCRIPT = Path(__file__).resolve().parents[2] / ""scripts"" / ""run-bhm-projection-worker.py"""
FILESYSTEM,tests/unit/test_run_bhm_projection_worker.py,49,"env_file.write_text(""OPENAI_BASE_URL=http://172.18.0.1:13666/v1\n"", encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_run_bhm_projection_worker.py,53,"assert env_file.read_text(encoding=""utf-8"") == ""OPENAI_BASE_URL=http://172.18.0.1:13666/v1\n"""
FILESYSTEM,tests/unit/test_runtime_endpoints.py,10,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_runtime_path_defaults.py,8,REPO_ROOT = Path(__file__).resolve().parents[2]
FILESYSTEM,tests/unit/test_runtime_path_defaults.py,36,"source = path.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_runtime_storage.py,155,"config.database_path.write_bytes(b""schema-placeholder"")"
FILESYSTEM,tests/unit/test_safe_patch_factory.py,28,"source.write_text(""VALUE = 'old'\ndef read():\n    return VALUE\n"", encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_safe_patch_factory.py,32,"assert source.read_text(encoding=""utf-8"") == ""VALUE = 'old'\ndef read():\n    return VALUE\n"""
FILESYSTEM,tests/unit/test_safe_patch_factory.py,33,"assert (Path(plan.quarantine_root) / ""candidate"" / ""src"" / ""demo.py"").read_text(encoding=""utf-8"").startswith(""VALUE = 'new'"")"
FILESYSTEM,tests/unit/test_safe_patch_factory.py,53,assert not Path(plan.quarantine_root).exists()
FILESYSTEM,tests/unit/test_scratchpad_security.py,69,"target.write_text(""do not follow"", encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_scratchpad_security.py,79,"assert target.read_text(encoding=""utf-8"") == ""do not follow"""
FILESYSTEM,tests/unit/test_scratchpad_security.py,86,"content = path.read_text(encoding=""utf-8"")"
FILESYSTEM,tests/unit/test_scratchpad_security.py,98,"path.write_bytes(b""x"" * scratchpad.MAX_SCRATCHPAD_BYTES)"
FILESYSTEM,tests/unit/test_security_boundaries.py,19,assert relative.parent == root.resolve()
